qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,x,y,z
31159169110,-875,-85,418
31164169110,-873,-85,424
31169169110,-859,-83,436
31174169110,-859,-78,458
31179169110,-863,-78,467
31184169110,-871,-78,460
31189169110,-877,-80,466
31194169110,-882,-75,470
31199169110,-882,-74,472
31204169110,-883,-76,468
31209169110,-883,-76,468
31214169110,-882,-79,460
31219169110,-883,-76,459
31224169110,-882,-77,460
31229169110,-881,-75,456
31234169110,-880,-74,453
31239169110,-878,-73,453
31244169110,-876,-73,451
31249169110,-869,-69,448
31254169110,-861,-71,447
31259169110,-859,-71,447
31264169110,-860,-75,445
31269169110,-848,-75,448
31274169110,-845,-76,450
31279169110,-846,-74,450
31284169110,-851,-81,450
31289169110,-847,-79,451
31291631274,-855,-85,460
31296631274,-860,-84,463
31301631274,-867,-83,462
31306631274,-864,-84,460
31311631274,-870,-82,466
31316631274,-868,-78,463
31321631274,-871,-78,467
31326631274,-871,-82,462
31331631274,-869,-79,468
31336631274,-872,-81,464
31341631274,-870,-82,466
31346631274,-868,-80,467
31351631274,-872,-81,469
31356631274,-868,-77,471
31361631274,-870,-77,467
31366631274,-869,-77,469
31371631274,-871,-77,462
31376631274,-874,-82,452
31381631274,-877,-86,433
31386631274,-879,-90,424
31391631274,-865,-74,482
31396631274,-856,-72,499
31401631274,-867,-76,475
31406631274,-873,-80,454
31411631274,-875,-82,452
31416631274,-874,-80,446
31421631274,-874,-81,437
31426631274,-873,-81,431
31431631274,-870,-82,424
31436631274,-860,-77,443
31441631274,-851,-76,460
31446631274,-853,-73,462
31451631274,-858,-74,457
31456631274,-862,-75,454
31461631274,-858,-72,457
31466631274,-857,-73,457
31469154500,-854,-66,461
31474154500,-860,-70,455
31479154500,-862,-72,457
31484154500,-868,-77,462
31489154500,-867,-80,462
31494154500,-871,-77,462
31499154500,-870,-75,461
31504154500,-873,-78,465
31509154500,-873,-81,462
31514154500,-872,-78,463
31519154500,-874,-75,461
31524154500,-876,-77,459
31529154500,-875,-71,456
31534154500,-878,-73,451
31539154500,-874,-75,451
31544154500,-870,-74,444
31549154500,-866,-74,448
31554154500,-870,-77,447
31559154500,-867,-82,452
31564154500,-870,-80,453
31569154500,-870,-83,457
31574154500,-871,-79,456
31579154500,-871,-81,457
31584154500,-871,-78,458
31589154500,-870,-78,457
31594154500,-870,-78,455
31599154500,-872,-80,460
31604154500,-873,-77,454
31609154500,-867,-74,455
31614154500,-867,-73,452
31619154500,-869,-73,453
31624154500,-868,-73,456
31629154500,-869,-72,458
31634154500,-867,-74,454
31639154500,-869,-73,453
31644154500,-870,-71,452
31646708198,-869,-77,452
31651708198,-872,-73,444
31656708198,-875,-74,444
31661708198,-873,-76,444
31666708198,-871,-75,448
31671708198,-874,-75,448
31676708198,-873,-79,453
31681708198,-871,-77,452
31686708198,-873,-78,452
31691708198,-872,-77,453
31696708198,-872,-76,452
31701708198,-874,-76,454
31706708198,-874,-76,450
31711708198,-877,-79,452
31716708198,-873,-77,447
31721708198,-875,-78,448
31726708198,-874,-78,449
31731708198,-872,-75,453
31736708198,-874,-76,451
31741708198,-874,-80,452
31746708198,-869,-80,450
31751708198,-873,-76,446
31756708198,-874,-78,445
31761708198,-876,-80,442
31766708198,-875,-77,438
31771708198,-875,-74,441
31776708198,-873,-73,446
31781708198,-873,-74,443
31786708198,-871,-73,448
31791708198,-869,-79,451
31796708198,-867,-81,449
31801708198,-865,-86,460
31806708198,-866,-85,471
31811708198,-871,-86,469
31816708198,-878,-78,455
31821708198,-886,-64,432
31824200902,-886,-65,401
31829200902,-891,-78,347
31834200902,-886,-86,354
31839200902,-871,-82,425
31844200902,-851,-71,481
31849200902,-844,-70,480
31854200902,-855,-79,470
31859200902,-871,-83,456
31864200902,-881,-82,469
31869200902,-879,-82,460
31874200902,-870,-80,470
31879200902,-872,-74,457
31884200902,-881,-66,423
31889200902,-881,-71,425
31894200902,-875,-71,426
31899200902,-875,-71,409
31904200902,-869,-73,409
31909200902,-868,-78,426
31914200902,-863,-76,438
31919200902,-863,-77,443
31924200902,-869,-76,452
31929200902,-875,-76,460
31934200902,-878,-77,464
31939200902,-881,-77,468
31944200902,-882,-78,461
31949200902,-885,-78,458
31954200902,-885,-76,457
31959200902,-885,-84,459
31964200902,-886,-80,457
31969200902,-885,-84,454
31974200902,-886,-81,448
31979200902,-884,-83,438
31984200902,-882,-82,438
31989200902,-879,-77,435
31994200902,-873,-76,431
31999200902,-869,-71,433
32001724118,-861,-68,433
32006724118,-865,-65,435
32011724118,-861,-69,440
32016724118,-861,-68,434
32021724118,-861,-73,440
32026724118,-863,-73,444
32031724118,-861,-77,444
32036724118,-865,-78,444
32041724118,-867,-78,444
32046724118,-870,-82,445
32051724118,-872,-77,449
32056724118,-874,-80,449
32061724118,-875,-79,449
32066724118,-873,-78,450
32071724118,-875,-80,450
32076724118,-875,-77,453
32081724118,-876,-80,456
32086724118,-876,-79,454
32091724118,-877,-83,454
32096724118,-877,-76,457
32101724118,-875,-76,460
32106724118,-878,-76,459
32111724118,-877,-77,452
32116724118,-879,-78,445
32121724118,-878,-77,435
32126724118,-882,-81,418
32131724118,-882,-84,415
32136724118,-875,-80,466
32141724118,-865,-73,484
32146724118,-873,-80,464
32151724118,-878,-79,447
32156724118,-881,-79,440
32161724118,-881,-80,433
32166724118,-879,-78,421
32171724118,-878,-81,414
32176724118,-876,-81,415
32179186268,-866,-78,436
32184186268,-862,-75,446
32189186268,-864,-71,440
32194186268,-870,-73,433
32199186268,-874,-73,437
32204186268,-872,-70,433
32209186268,-873,-72,436
32214186268,-873,-67,437
32219186268,-873,-72,439
32224186268,-872,-75,437
32229186268,-873,-75,442
32234186268,-873,-74,446
32239186268,-876,-82,446
32244186268,-879,-80,441
32249186268,-879,-80,443
32254186268,-879,-79,446
32259186268,-880,-84,446
32264186268,-879,-81,442
32269186268,-881,-81,448
32274186268,-881,-74,441
32279186268,-882,-76,441
32284186268,-882,-75,438
32289186268,-881,-77,437
32294186268,-877,-75,434
32299186268,-875,-75,434
32304186268,-876,-73,434
32309186268,-877,-79,435
32314186268,-874,-83,437
32319186268,-877,-79,434
32324186268,-875,-83,439
32329186268,-877,-82,435
32334186268,-879,-83,434
32339186268,-878,-82,437
32344186268,-876,-83,432
32349186268,-876,-83,431
32354186268,-876,-80,435
32356648438,-873,-77,435
32361648438,-875,-81,435
32366648438,-878,-76,436
32371648438,-878,-76,438
32376648438,-877,-79,434
32381648438,-879,-76,431
32386648438,-879,-79,433
32391648438,-880,-76,426
32396648438,-882,-77,427
32401648438,-879,-75,424
32406648438,-883,-78,428
32411648438,-879,-73,426
32416648438,-879,-78,427
32421648438,-880,-82,429
32426648438,-880,-79,432
32431648438,-880,-82,426
32436648438,-881,-79,429
32441648438,-883,-78,434
32446648438,-881,-79,428
32451648438,-880,-78,425
32456648438,-882,-74,428
32461648438,-882,-75,425
32466648438,-881,-76,424
32471648438,-882,-76,424
32476648438,-882,-80,423
32481648438,-881,-76,425
32486648438,-882,-76,422
32491648438,-881,-78,423
32496648438,-882,-76,424
32501648438,-881,-81,426
32506648438,-881,-84,425
32511648438,-880,-77,422
32516648438,-881,-79,420
32521648438,-880,-78,422
32526648438,-882,-76,423
32531648438,-882,-78,419
32534110608,-882,-80,419
32539110608,-881,-80,424
32544110608,-882,-80,418
32549110608,-883,-83,421
32554110608,-883,-80,424
32559110608,-880,-77,423
32564110608,-882,-77,422
32569110608,-884,-81,422
32574110608,-884,-79,424
32579110608,-882,-75,419
32584110608,-882,-76,422
32589110608,-883,-77,419
32594110608,-883,-77,419
32599110608,-884,-76,418
32604110608,-883,-78,413
32609110608,-885,-78,416
32614110608,-882,-77,416
32619110608,-882,-73,414
32624110608,-884,-71,416
32629110608,-884,-72,417
32634110608,-883,-72,416
32639110608,-881,-70,417
32644110608,-877,-70,427
32649110608,-878,-70,427
32654110608,-883,-71,428
32659110608,-882,-73,424
32664110608,-885,-69,423
32669110608,-886,-66,418
32674110608,-885,-69,416
32679110608,-887,-73,415
32684110608,-887,-71,416
32689110608,-884,-73,416
32694110608,-886,-74,416
32699110608,-888,-73,415
32704110608,-887,-73,414
32709110608,-886,-80,412
32711572778,-885,-75,414
32716572778,-887,-77,415
32721572778,-886,-83,415
32726572778,-889,-84,415
32731572778,-886,-79,408
32736572778,-887,-81,411
32741572778,-885,-85,410
32746572778,-886,-79,407
32751572778,-885,-86,407
32756572778,-883,-76,408
32761572778,-885,-78,408
32766572778,-883,-78,410
32771572778,-885,-78,407
32776572778,-885,-74,405
32781572778,-886,-77,406
32786572778,-885,-79,410
32791572778,-886,-74,411
32796572778,-886,-74,406
32801572778,-884,-78,411
32806572778,-884,-74,411
32811572778,-883,-77,409
32816572778,-884,-77,411
32821572778,-883,-79,409
32826572778,-883,-79,412
32831572778,-884,-77,411
32836572778,-884,-80,413
32841572778,-883,-80,414
32846572778,-885,-78,411
32851572778,-884,-75,409
32856572778,-886,-78,405
32861572778,-888,-77,405
32866572778,-885,-74,406
32871572778,-886,-75,409
32876572778,-885,-75,407
32881572778,-886,-75,407
32886572778,-886,-77,406
32889065476,-885,-79,414
32894065476,-888,-77,410
32899065476,-888,-77,410
32904065476,-888,-80,405
32909065476,-888,-80,405
32914065476,-888,-79,410
32919065476,-887,-82,406
32924065476,-883,-85,411
32929065476,-882,-88,418
32934065476,-880,-90,425
32939065476,-885,-89,425
32944065476,-889,-69,416
32949065476,-895,-68,397
32954065476,-907,-78,321
32959065476,-913,-85,297
32964065476,-891,-80,353
32969065476,-871,-80,426
32974065476,-863,-79,450
32979065476,-874,-86,441
32984065476,-884,-94,454
32989065476,-887,-92,452
32994065476,-886,-85,421
32999065476,-887,-86,413
33004065476,-889,-79,421
33009065476,-890,-70,413
33014065476,-892,-66,392
33019065476,-890,-69,381
33024065476,-887,-77,377
33029065476,-881,-77,389
33034065476,-874,-75,403
33039065476,-872,-81,410
33044065476,-877,-79,411
33049065476,-882,-80,411
33054065476,-882,-78,417
33059065476,-883,-72,425
33064065476,-885,-76,428
33066558164,-888,-67,420
33071558164,-890,-71,427
33076558164,-889,-72,427
33081558164,-894,-67,421
33086558164,-894,-74,420
33091558164,-894,-75,419
33096558164,-898,-78,417
33101558164,-898,-82,420
33106558164,-898,-77,409
33111558164,-894,-79,408
33116558164,-894,-71,404
33121558164,-890,-75,404
33126558164,-886,-69,401
33131558164,-883,-67,402
33136558164,-883,-75,404
33141558164,-882,-69,405
33146558164,-881,-70,403
33151558164,-881,-71,407
33156558164,-881,-71,405
33161558164,-882,-75,405
33166558164,-882,-80,403
33171558164,-883,-79,401
33176558164,-885,-81,401
33181558164,-886,-77,402
33186558164,-889,-78,404
33191558164,-887,-78,405
33196558164,-887,-78,402
33201558164,-889,-79,405
33206558164,-886,-78,404
33211558164,-888,-80,407
33216558164,-887,-78,407
33221558164,-885,-80,409
33226558164,-887,-81,412
33231558164,-888,-81,411
33236558164,-888,-78,414
33241558164,-887,-82,415
33244081380,-885,-83,414
33249081380,-891,-77,410
33254081380,-893,-79,404
33259081380,-890,-85,400
33264081380,-897,-84,383
33269081380,-889,-81,415
33274081380,-883,-79,445
33279081380,-888,-75,423
33284081380,-895,-77,404
33289081380,-895,-79,398
33294081380,-896,-80,402
33299081380,-896,-82,390
33304081380,-895,-77,383
33309081380,-891,-81,377
33314081380,-883,-82,393
33319081380,-880,-78,408
33324081380,-879,-76,409
33329081380,-882,-79,409
33334081380,-883,-75,402
33339081380,-883,-76,402
33344081380,-884,-71,402
33349081380,-884,-70,406
33354081380,-885,-69,400
33359081380,-889,-73,403
33364081380,-885,-74,403
33369081380,-885,-74,408
33374081380,-886,-77,407
33379081380,-884,-74,407
33384081380,-886,-77,411
33389081380,-886,-76,410
33394081380,-890,-75,407
33399081380,-890,-73,407
33404081380,-890,-77,410
33409081380,-892,-70,408
33414081380,-889,-72,410
33419081380,-892,-74,406
33421604586,-893,-70,400
33426604586,-889,-72,403
33431604586,-887,-76,400
33436604586,-886,-79,401
33441604586,-889,-82,402
33446604586,-888,-77,400
33451604586,-888,-78,399
33456604586,-888,-77,397
33461604586,-888,-81,401
33466604586,-888,-78,403
33471604586,-890,-80,403
33476604586,-888,-78,402
33481604586,-891,-77,401
33486604586,-891,-79,402
33491604586,-889,-77,403
33496604586,-890,-77,404
33501604586,-893,-75,403
33506604586,-891,-77,401
33511604586,-890,-78,402
33516604586,-891,-76,402
33521604586,-889,-75,403
33526604586,-887,-76,401
33531604586,-888,-73,400
33536604586,-888,-74,397
33541604586,-888,-76,397
33546604586,-890,-74,397
33551604586,-891,-72,396
33556604586,-891,-79,398
33561604586,-888,-77,398
33566604586,-886,-74,402
33571604586,-888,-75,401
33576604586,-889,-74,403
33581604586,-888,-74,403
33586604586,-888,-78,401
33591604586,-886,-76,404
33596604586,-887,-79,404
33599097264,-886,-82,401
33604097264,-887,-74,404
33609097264,-887,-75,399
33614097264,-887,-74,400
33619097264,-888,-75,401
33624097264,-887,-77,402
33629097264,-888,-77,399
33634097264,-887,-75,405
33639097264,-887,-71,399
33644097264,-888,-73,401
33649097264,-887,-77,400
33654097264,-887,-74,405
33659097264,-889,-75,402
33664097264,-889,-76,404
33669097264,-890,-74,406
33674097264,-888,-77,404
33679097264,-891,-71,403
33684097264,-893,-76,404
33689097264,-888,-69,402
33694097264,-890,-73,403
33699097264,-891,-74,401
33704097264,-889,-73,405
33709097264,-889,-73,400
33714097264,-889,-73,404
33719097264,-888,-74,401
33724097264,-887,-71,401
33729097264,-891,-74,401
33734097264,-887,-73,401
33739097264,-887,-75,403
33744097264,-887,-74,402
33749097264,-886,-73,403
33754097264,-890,-72,400
33759097264,-890,-72,403
33764097264,-888,-76,401
33769097264,-890,-70,402
33774097264,-888,-69,402
33776559424,-889,-75,400
33781559424,-887,-69,399
33786559424,-888,-70,399
33791559424,-887,-68,399
33796559424,-889,-73,401
33801559424,-888,-71,400
33806559424,-889,-68,399
33811559424,-889,-69,402
33816559424,-891,-73,401
33821559424,-889,-71,400
33826559424,-890,-66,403
33831559424,-888,-69,402
33836559424,-889,-69,402
33841559424,-890,-68,403
33846559424,-888,-66,402
33851559424,-889,-70,404
33856559424,-889,-74,404
33861559424,-889,-69,402
33866559424,-888,-70,402
33871559424,-891,-67,402
33876559424,-888,-71,402
33881559424,-889,-74,402
33886559424,-889,-72,403
33891559424,-891,-73,404
33896559424,-889,-72,399
33901559424,-890,-70,400
33906559424,-892,-68,400
33911559424,-892,-72,398
33916559424,-888,-74,396
33921559424,-890,-73,399
33926559424,-889,-74,401
33931559424,-889,-70,400
33936559424,-888,-70,398
33941559424,-889,-71,401
33946559424,-892,-72,402
33951559424,-890,-72,400
33954052122,-887,-72,400
33959052122,-890,-73,400
33964052122,-887,-76,402
33969052122,-886,-75,398
33974052122,-883,-80,405
33979052122,-885,-79,409
33984052122,-885,-75,414
33989052122,-893,-57,407
33994052122,-900,-51,393
33999052122,-907,-63,331
34004052122,-912,-75,293
34009052122,-902,-73,322
34014052122,-882,-70,390
34019052122,-870,-65,432
34024052122,-874,-71,425
34029052122,-882,-80,421
34034052122,-887,-83,431
34039052122,-886,-81,448
34044052122,-888,-77,425
34049052122,-893,-75,410
34054052122,-894,-71,406
34059052122,-908,-64,386
34064052122,-907,-66,382
34069052122,-895,-69,378
34074052122,-891,-70,381
34079052122,-888,-75,377
34084052122,-883,-75,389
34089052122,-880,-75,399
34094052122,-881,-77,398
34099052122,-882,-81,397
34104052122,-883,-72,401
34109052122,-885,-71,402
34114052122,-887,-72,407
34119052122,-887,-73,408
34124052122,-889,-70,407
34129052122,-891,-67,406
34131605830,-891,-71,411
34136605830,-896,-77,413
34141605830,-895,-74,413
34146605830,-895,-79,413
34151605830,-896,-78,412
34156605830,-894,-75,411
34161605830,-897,-70,408
34166605830,-896,-72,402
34171605830,-892,-66,401
34176605830,-892,-68,398
34181605830,-886,-69,396
34186605830,-889,-67,394
34191605830,-887,-69,389
34196605830,-888,-64,390
34201605830,-885,-67,392
34206605830,-884,-72,390
34211605830,-884,-75,397
34216605830,-883,-76,392
34221605830,-885,-76,397
34226605830,-884,-77,402
34231605830,-885,-76,398
34236605830,-888,-74,398
34241605830,-887,-77,400
34246605830,-888,-69,401
34251605830,-887,-76,403
34256605830,-888,-74,404
34261605830,-889,-74,406
34266605830,-888,-71,405
34271605830,-888,-72,406
34276605830,-889,-70,406
34281605830,-889,-68,408
34286605830,-890,-70,403
34291605830,-890,-70,406
34296605830,-891,-71,405
34301605830,-888,-69,404
34306605830,-891,-71,405
34309129062,-894,-80,397
34314129062,-891,-77,386
34319129062,-885,-75,418
34324129062,-882,-70,442
34329129062,-887,-65,420
34334129062,-894,-65,397
34339129062,-894,-68,400
34344129062,-894,-72,397
34349129062,-896,-72,392
34354129062,-896,-69,383
34359129062,-890,-72,385
34364129062,-886,-77,396
34369129062,-883,-74,403
34374129062,-882,-71,405
34379129062,-884,-68,406
34384129062,-885,-67,403
34389129062,-888,-68,400
34394129062,-886,-69,397
34399129062,-888,-69,398
34404129062,-886,-70,401
34409129062,-890,-74,399
34414129062,-891,-68,402
34419129062,-886,-73,405
34424129062,-889,-73,401
34429129062,-889,-73,403
34434129062,-889,-73,404
34439129062,-893,-71,405
34444129062,-891,-71,403
34449129062,-891,-73,404
34454129062,-892,-70,406
34459129062,-888,-72,409
34464129062,-889,-69,405
34469129062,-891,-69,402
34474129062,-890,-72,402
34479129062,-891,-65,396
34484129062,-889,-67,398
34486621740,-885,-73,403
34491621740,-888,-72,398
34496621740,-890,-71,397
34501621740,-888,-70,395
34506621740,-887,-69,397
34511621740,-888,-68,399
34516621740,-888,-73,399
34521621740,-889,-70,402
34526621740,-890,-69,402
34531621740,-889,-68,399
34536621740,-892,-66,400
34541621740,-893,-65,400
34546621740,-893,-67,402
34551621740,-894,-67,399
34556621740,-893,-65,397
34561621740,-891,-67,399
34566621740,-890,-68,401
34571621740,-888,-66,400
34576621740,-890,-67,404
34581621740,-889,-71,407
34586621740,-892,-63,403
34591621740,-891,-63,397
34596621740,-893,-64,396
34601621740,-891,-64,396
34606621740,-892,-66,395
34611621740,-890,-64,398
34616621740,-890,-62,395
34621621740,-893,-68,396
34626621740,-891,-65,397
34631621740,-893,-65,397
34636621740,-891,-67,403
34641621740,-890,-70,400
34646621740,-892,-63,401
34651621740,-887,-65,402
34656621740,-890,-66,401
34661621740,-888,-61,396
34664114428,-887,-63,395
34669114428,-889,-68,399
34674114428,-888,-68,398
34679114428,-889,-69,402
34684114428,-887,-65,396
34689114428,-889,-68,401
34694114428,-891,-61,402
34699114428,-891,-65,397
34704114428,-890,-62,399
34709114428,-890,-64,400
34714114428,-887,-69,399
34719114428,-888,-66,399
34724114428,-887,-66,401
34729114428,-885,-70,402
34734114428,-886,-66,403
34739114428,-886,-67,403
34744114428,-887,-60,400
